Time,Voltage,Peak
0.0,0.9387161684915146,3
0.00390625,0.972034778005898,0
0.0078125,0.9415537456587866,0
0.01171875,0.6569199461544261,0
0.015625,0.6194501788720869,0
0.01953125,0.3199481102430358,0
0.0234375,0.12157902797490446,0
0.02734375,0.16469391202634392,0
0.03125,0.035999877210095094,0
0.03515625,-0.12767184708563395,0
0.0390625,-0.11906700529106115,0
0.04296875,-0.18957576098198275,4
0.046875,-0.1465719728868174,0
0.05078125,-0.05303381808232693,0
0.0546875,0.04415102357926859,0
0.05859375,0.06230347799124978,0
0.0625,0.018114966685694612,0
0.06640625,0.030453546516747764,0
0.0703125,0.04885992899948195,0
0.07421875,0.18206932289235267,0
0.078125,0.009717241232954366,0
0.08203125,0.15784757274418684,0
0.0859375,0.01156843586856704,0
0.08984375,0.027992766853436685,0
0.09375,0.07315450146811442,0
0.09765625,0.21228777799597556,0
0.1015625,0.21255776598945564,0
0.10546875,0.04104632380971332,0
0.109375,0.14232996441513743,0
0.11328125,0.20354741832355688,0
0.1171875,0.14206306166864002,0
0.12109375,0.23817999151016803,0
0.125,0.2598381983008513,0
0.12890625,0.18711755476605263,0
0.1328125,0.09352993983094288,0
0.13671875,0.112099220127997,0
0.140625,0.2832250543120859,0
0.14453125,0.3105942500253621,0
0.1484375,0.33236635976965445,0
0.15234375,0.24988751548304902,0
0.15625,0.21272177405937487,0
0.16015625,0.3481887479985833,0
0.1640625,0.19830444623583215,0
0.16796875,0.36252909513566733,0
0.171875,0.23022251476894928,0
0.17578125,0.39972921796168503,0
0.1796875,0.3262006101273393,0
0.18359375,0.411855442571816,0
0.1875,0.38582227454940105,0
0.19140625,0.40957848525481966,0
0.1953125,0.43043580004605475,0
0.19921875,0.37108539277749136,0
0.203125,0.37904144447419474,0
0.20703125,0.5014973679249345,0
0.2109375,0.42384005424213733,0
0.21484375,0.4446070168477803,0
0.21875,0.42612764678710857,0
0.22265625,0.5332192423650063,0
0.2265625,0.44632133737334273,0
0.23046875,0.41923994462399233,5
0.234375,0.5050771352293508,0
0.23828125,0.41882585097010167,0
0.2421875,0.4803741975285597,0
0.24609375,0.3573520339995548,0
0.25,0.47805756440805897,0
0.25390625,0.46692811616882135,0
0.2578125,0.45414820720692867,0
0.26171875,0.3246657522457248,0
0.265625,0.3392370003388606,0
0.26953125,0.4246829972791381,0
0.2734375,0.280460185250944,0
0.27734375,0.3804241208693194,0
0.28125,0.26180789492133927,0
0.28515625,0.3450117910895006,0
0.2890625,0.21214243246926728,0
0.29296875,0.3118843580361517,0
0.296875,0.3404226693937868,0
0.30078125,0.22914565429883302,0
0.3046875,0.2345764927721746,0
0.30859375,0.17577844848387003,0
0.3125,0.1917737156885446,0
0.31640625,0.2773132112724771,0
0.3203125,0.2141026116392611,0
0.32421875,0.15227588097515385,0
0.328125,0.18959361221150897,0
0.33203125,0.2226251108199478,0
0.3359375,0.14087088098978306,0
0.33984375,0.07574456494536058,0
0.34375,0.14293289594445532,0
0.34765625,0.14425200668696542,0
0.3515625,0.15377092300177275,0
0.35546875,0.1914223240508986,0
0.359375,0.06677241677565775,0
0.36328125,0.10876131359246861,0
0.3671875,0.14834661094241725,0
0.37109375,0.0667023117899731,0
0.375,0.15942094676439153,0
0.37890625,0.16751138838011312,0
0.3828125,0.1331906617749193,0
0.38671875,0.03269513386937348,0
0.390625,-0.006340829206078202,0
0.39453125,0.012812954843173352,0
0.3984375,-0.008127682917170143,0
0.40234375,0.048007410593101124,0
0.40625,0.1094860480865087,0
0.41015625,0.028328406874891285,0
0.4140625,0.13218646993206185,0
0.41796875,0.0122590575552083,0
0.421875,0.10768222151907253,0
0.42578125,0.14749941170226982,0
0.4296875,0.14416433434693382,0
0.43359375,0.031293526155150395,0
0.4375,0.1179178454545198,0
0.44140625,0.005985177637221076,0
0.4453125,0.13752689412000543,0
0.44921875,0.0820138171314883,0
0.453125,0.10167524368071498,0
0.45703125,0.15912373627394477,0
0.4609375,0.040540862012417606,0
0.46484375,0.16737646220665292,0
0.46875,0.04952243869863547,0
0.47265625,0.10648267081565141,0
0.4765625,0.054100774435658444,0
0.48046875,0.05502393748776668,0
0.484375,0.07278367557404043,0
0.48828125,0.09918164917700682,0
0.4921875,0.12844733928763996,0
