Time,Voltage,Peak
0.0,0.9786401172277734,3
0.00390625,1.0106130442586738,0
0.0078125,0.9765427634409716,0
0.01171875,0.6858106605890538,0
0.015625,0.6396301811860531,0
0.01953125,0.32910223145579853,0
0.0234375,0.11810658164773298,0
0.02734375,0.14794048468822174,0
0.03125,0.006259142650664878,0
0.03515625,-0.1692835811563394,0
0.0390625,-0.17073916538678025,0
0.04296875,-0.248904588152782,4
0.046875,-0.2107064022713847,0
0.05078125,-0.118949341616224,0
0.0546875,-0.020745014846893506,0
0.05859375,5.950889073056201E-4,0
0.0625,-0.03913795230027391,0
0.06640625,-0.022009037921586972,0
0.0703125,7.789557656692862E-4,0
0.07421875,0.13752829356610624,0
0.078125,-0.03224988283010888,0
0.08203125,0.11758412177450364,0
0.0859375,-0.02766003460470956,0
0.08984375,-0.01065501335260896,0
0.09375,0.03480847586414182,0
0.09765625,0.17408562531240476,0
0.1015625,0.1744149895096116,0
0.10546875,0.0029185557683274743,0
0.109375,0.10419334483365536,0
0.11328125,0.16538865686898402,0
0.1171875,0.103875252667318,0
0.12109375,0.19996142188049285,0
0.125,0.22159255862268248,0
0.12890625,0.14885475752223065,0
0.1328125,0.05526718211542453,0
0.13671875,0.07386212857805041,0
0.140625,0.24504882959541444,0
0.14453125,0.2725247545002477,0
0.1484375,0.2944610980983846,0
0.15234375,0.2122164580510482,0
0.15625,0.17536797237705337,0
0.16015625,0.31124869176813946,0
0.1640625,0.16188811416687038,0
0.16796875,0.326759656179916,0
0.171875,0.19523564331634047,0
0.17578125,0.36567199566997977,0
0.1796875,0.29322999829863056,0
0.18359375,0.38013632207591225,0
0.1875,0.35552506484460994,0
0.19140625,0.38087636958237503,0
0.1953125,0.4035015997954434,0
0.19921875,0.34608814968736695,0
0.203125,0.35614278405741806,0
0.20703125,0.48084773058797553,0
0.2109375,0.4055748913366336,0
0.21484375,0.4288430567363249,0
0.21875,0.4129593404150381,0
0.22265625,0.5227154984232527,0
0.2265625,0.43852265368820137,0
0.23046875,0.4141560348665499,0
0.234375,0.5026851385339097,5
0.23828125,0.41906919690638894,0
0.2421875,0.4831621805821562,0
0.24609375,0.3625601309309759,0
0.25,0.4855285053640492,0
0.25390625,0.47647369708325804,0
0.2578125,0.46555180777830724,0
0.26171875,0.3376855015452528,0
0.265625,0.35360951178085354,0
0.26953125,0.4401275770845617,0
0.2734375,0.29668340434507773,0
0.27734375,0.39712462991107955,0
0.28125,0.2786813562220094,0
0.28515625,0.3617557997068466,0
0.2890625,0.2284613017265415,0
0.29296875,0.3274936518906241,0
0.296875,0.3550533750672587,0
0.30078125,0.2425479028334648,0
0.3046875,0.2465227520197508,0
0.30859375,0.18606613172300235,0
0.3125,0.20022716879563882,0
0.31640625,0.2837850613469687,0
0.3203125,0.21847447943271042,0
0.32421875,0.15445847769474771,0
0.328125,0.1895262576537559,0
0.33203125,0.22027472384900343,0
0.3359375,0.13623050474729081,0
0.33984375,0.06883149764348023,0
0.34375,0.13378650356698338,0
0.34765625,0.13293129645151963,0
0.3515625,0.14035195618234353,0
0.35546875,0.17599554398733275,0
0.359375,0.049439962945658264,0
0.36328125,0.08963438588853669,0
0.3671875,0.1275429402087973,0
0.37109375,0.04434378367054304,0
0.375,0.13563141641789192,0
0.37890625,0.14241471403176761,0
0.3828125,0.10690897574790978,0
0.38671875,0.005347360976917598,0
0.390625,-0.03464020398619272,0
0.39453125,-0.016328964780473965,0
0.3984375,-0.03800927307988883,0
0.40234375,0.017482304281273536,0
0.40625,0.0784065213270791,0
0.41015625,-0.0032236653775351704,0
0.4140625,0.10023649794512852,0
0.41796875,-0.020021276045010014,0
0.421875,0.07513218505898439,0
0.42578125,0.114733764414779,0
0.4296875,0.11123097771811336,0
0.43359375,-0.0017654081577413577,0
0.4375,0.08477014367940486,0
0.44140625,-0.027219341358134794,0
0.4453125,0.1042931103590872,0
0.44921875,0.048774376116291415,0
0.453125,0.06845024351225534,0
0.45703125,0.12593017786090976,0
0.4609375,0.007393033727286974,0
0.46484375,0.1342862942712293,0
0.46875,0.01649982590038933,0
0.47265625,0.07353576324108954,0
0.4765625,0.021236236776617096,0
0.48046875,0.02224717814722127,0
0.484375,0.04009904728982468,0
0.48828125,0.06659262321713365,0
