Time,Voltage,Peak
0.0,0.9750161267616468,3
0.00390625,1.0070223782368606,0
0.0078125,0.9730306194395464,0
0.01171875,0.68233392095054,0
0.015625,0.6360487019830858,0
0.01953125,0.325213309400883,0
0.0234375,0.11369860208231404,0
0.02734375,0.14283856905076714,0
0.03125,3.4976309554460294E-4,0
0.03515625,-0.1760447978446129,0
0.0390625,-0.1783253694753943,0
0.04296875,-0.25721617529909896,4
0.046875,-0.21957483646216114,0
0.05078125,-0.1281548150982721,0
0.0546875,-0.0300503180775748,0
0.05859375,-0.008597369070508086,0
0.0625,-0.04806490077841914,0
0.06640625,-0.030594648002506098,0
0.0703125,-0.007461196591348574,0
0.07421875,0.12958706749832127,0
0.078125,-0.039962994634801796,0
0.08203125,0.11002632327168668,0
0.0859375,-0.03512380808245685,0
0.08984375,-0.018069767118812724,0
0.09375,0.02741286922199243,0
0.09765625,0.1666906405698295,0
0.1015625,0.16700940775184642,0
0.10546875,-0.004504681409416095,0
0.109375,0.09674753951424334,0
0.11328125,0.1579164185736291,0
0.1171875,0.09637326368306996,0
0.12109375,0.19242674587117395,0
0.125,0.21402264354842085,0
0.12890625,0.14124751761799237,0
0.1328125,0.04762111590315238,0
0.13671875,0.06617645333607192,0
0.140625,0.23732362276126942,0
0.14453125,0.2647610960823332,0
0.1484375,0.2866612091063726,0
0.15234375,0.2043838299652654,0
0.15625,0.1675074824700109,0
0.16015625,0.3033666989343153,0
0.1640625,0.15399252991154894,0
0.16796875,0.3188599856079358,0
0.171875,0.18734299136804988,0
0.17578125,0.3577990344829639,0
0.1796875,0.2853908924275724,0
0.18359375,0.37234660936616754,0
0.1875,0.34780149200364013,0
0.19140625,0.3732366828921887,0
0.1953125,0.3959642929138485,0
0.19921875,0.33867217204269123,0
0.203125,0.348867214890456,0
0.20703125,0.47373142517217065,0
0.2109375,0.3986361072476269,0
0.21484375,0.4220990691816579,0
0.21875,0.4064260565158183,0
0.22265625,0.5164070809121399,0
0.2265625,0.43245116471353134,0
0.23046875,0.40833111044575915,0
0.234375,0.4971137036710883,5
0.23828125,0.41375523048567825,0
0.2421875,0.4781065378944753,0
0.24609375,0.35776043012592534,0
0.25,0.4809790822961539,0
0.25390625,0.47216563100859377,0
0.2578125,0.4614730182299986,0
0.26171875,0.33382091455614316,0
0.265625,0.34994129151265096,0
0.26953125,0.43663541694682567,0
0.2734375,0.29334486992060155,0
0.27734375,0.3939155445132242,0
0.28125,0.27557621874864624,0
0.28515625,0.3587282236642771,0
0.2890625,0.22548446389817994,0
0.29296875,0.3245407391253832,0
0.296875,0.3520980180505085,0
0.30078125,0.23956458645225484,0
0.3046875,0.2434871930026051,0
0.30859375,0.18295561557019635,0
0.3125,0.19702083955673808,0
