Time,Voltage,Peak
0.0,0.9423790332706627,3
0.00390625,0.9763997360932433,0
0.0078125,0.9475106637593183,0
0.01171875,0.6626019538456555,0
0.015625,0.6199624306638003,0
0.01953125,0.3084590495304984,0
0.0234375,0.09103442885387898,0
0.02734375,0.10929538871581596,0
0.03125,-0.04798600112863974,0
0.03515625,-0.24166433714153285,0
0.0390625,-0.26213154870122995,0
0.04296875,-0.3584009540297165,0
0.046875,-0.33558317543550553,4
0.05078125,-0.2549079277949259,0
0.0546875,-0.16254030022350446,0
0.05859375,-0.14176640736582152,0
0.0625,-0.17770293487443806,0
0.06640625,-0.15395808840429814,0
0.0703125,-0.12344380352878113,0
0.07421875,0.020704193623644784,0
0.078125,-0.14291859251229194,0
0.08203125,0.011462782337420124,0
0.0859375,-0.13078763434857127,0
0.08984375,-0.1120594974802265,0
0.09375,-0.06579807806407217,0
0.09765625,0.0736565720052755,0
0.1015625,0.0737663113673379,0
0.10546875,-0.09820422438844292,0
0.109375,0.002423409478381966,0
0.11328125,0.06284095369546722,0
0.1171875,4.402960355012076E-4,0
0.12109375,0.0955411034724947,0
0.125,0.11609702553406834,0
0.12890625,0.04220274362223109,0
0.1328125,-0.0526119654294645,0
0.13671875,-0.035301348880425465,0
0.140625,0.134560523139673,0
0.14453125,0.1606912419466633,0
0.1484375,0.18128559858788626,0
0.15234375,0.0977291984830915,0
0.15625,0.05962942556699778,0
0.16015625,0.19435252646924833,0
0.1640625,0.04396373841283237,0
0.16796875,0.2079742344772412,0
0.171875,0.07579547119185803,0
0.17578125,0.24582312246697002,0
0.1796875,0.17325800114093443,0
0.18359375,0.2603651505885713,0
0.1875,0.23631489732647032,0
0.19140625,0.2626204464507804,0
0.1953125,0.2866220286343476,0
0.19921875,0.23103070729749572,0
0.203125,0.24337077352436587,0
0.20703125,0.3708349844034387,0
0.2109375,0.29879804378345165,0
0.21484375,0.32577323878738534,0
0.21875,0.31405347701808617,0
0.22265625,0.42840741003801863,0
