Time,Voltage,Peak
0.0,0.9379570527229355,3
0.00390625,0.971303020908499,0
0.0078125,0.9408900185613573,0
0.01171875,0.6563309220162205,0
0.015625,0.6189041731162085,0
0.01953125,0.31938639324120843,0
0.0234375,0.12093416137988573,0
0.02734375,0.1639056116657081,0
0.03125,0.03502411506449668,0
0.03515625,-0.12885893701448053,0
0.0390625,-0.12046698438784129,0
0.04296875,-0.19116642765242964,4
0.046875,-0.14830864696374702,0
0.05078125,-0.05485589520423906,0
0.0546875,0.04230840391529839,0
0.05859375,0.06049622685994697,0
0.0625,0.016380199032143928,0
0.06640625,0.02880631557124892,0
0.0703125,0.04729649396064635,0
0.07421875,0.18057424729618654,0
0.078125,0.00827089179301671,0
0.08203125,0.15643159872717796,0
0.0859375,0.010168466280585875,0
0.08984375,0.026598843772026287,0
0.09375,0.07176026662077017,0
0.09765625,0.21088930421876687,0
0.1015625,0.21115254615360657,0
0.10546875,0.039632585992508546,0
0.109375,0.14090628538679825,0
0.11328125,0.20211254204314716,0
0.1171875,0.14061583600455763,0
0.12109375,0.2367193652375892,0
0.125,0.2583632464973804,0
0.12890625,0.185627517246444,0
0.1328125,0.09202426571396832,0
0.13671875,0.11057761525647869,0
0.140625,0.2816875295315515,0
0.14453125,0.3090411686474801,0
0.1484375,0.33079848253696276,0
0.15234375,0.24830604126594438,0
0.15625,0.21112837444952937,0
0.16015625,0.34658559395064886,0
0.1640625,0.19669422496694683,0
0.16796875,0.36091501562750294,0
0.171875,0.22860830043297498,0
0.17578125,0.3981190853241018,0
0.1796875,0.3245992327608502,0
0.18359375,0.41026789993801843,0
0.1875,0.3842539859050104,0
0.19140625,0.40803512930043817,0
0.1953125,0.428923221537857,0
0.19921875,0.36960949785784786,0
0.203125,0.37760808698332493,0
0.20703125,0.5001122294084704,0
0.2109375,0.42250852074627443,0
0.21484375,0.44333405587406277,0
0.21875,0.4249176879458606,0
0.22265625,0.5320760653074783,0
0.2265625,0.44524797049065995,0
0.23046875,0.41823857777472634,5
0.234375,0.5041490494019834,0
0.23828125,0.417971367312917,0
0.2421875,0.4795926476044641,0
0.24609375,0.35664175246884805,0
0.25,0.477415904634184,0
0.25390625,0.4663514885091967,0
0.2578125,0.45363213902314387,0
0.26171875,0.32420496797446297,0
0.265625,0.33882551933509597,0
0.26953125,0.4243142466016256,0
0.2734375,0.2801271241276648,0
0.27734375,0.38011937327308964,0
0.28125,0.2615238865130074,0
0.28515625,0.3447408867516146,0
0.2890625,0.21187707075406687,0
0.29296875,0.31161717907961867,0
0.296875,0.3401466331883211,0
0.30078125,0.22885414665260193,0
0.3046875,0.23426341679162074,0
0.30859375,0.17543829997349658,0
0.3125,0.1914016414442685,0
0.31640625,0.2769050498272593,0
0.3203125,0.21365491657963015,0
0.32421875,0.1517859274643327,0
0.328125,0.18905938781214673,0
0.33203125,0.22204529209379226,0
0.3359375,0.14024479765403508,0
0.33984375,0.07507215358121028,0
0.34375,0.14221464538178993,0
0.34765625,0.14348889723364416,0
0.3515625,0.15296436165260419,0
0.35546875,0.19057407770961382,0
0.359375,0.06588454536380088,0
0.36328125,0.10783610471448853,0
0.3671875,0.14738651753915827,0
0.37109375,0.06570989395593313,0
0.375,0.15839881863952796,0
0.37890625,0.1664621707655062,0
0.3828125,0.13211694087257683,0
0.38671875,0.031599426317497875,0
0.390625,-0.007456105034189309,0
0.39453125,0.01168040820448285,0
0.3984375,-0.009275340739679505,0
0.40234375,0.046846651698711134,0
0.40625,0.10831404176277538,0
0.41015625,0.027146847479333866,0
0.4140625,0.13099689325623531,0
0.41796875,0.01106284447523588,0
0.421875,0.10648060399469234,0
0.42578125,0.1462934805768124,0
0.4296875,0.14295504844727508,0
0.43359375,0.03008172224489035,0
0.4375,0.11670424865211457,0
0.44140625,0.0047704119706517695,0
0.4453125,0.13631149294843511,0
0.44921875,0.08079823322031153,0
0.453125,0.10045985876804633,0
0.45703125,0.15790887001295262,0
0.4609375,0.03932678021441835,0
0.46484375,0.1661633843443281,0
0.46875,0.048310544657177754,0
0.47265625,0.1052721069023708,0
0.4765625,0.05289165867603543,0
0.48046875,0.053816364248671755,0
0.484375,0.07157771956346949,0
0.48828125,0.09797736887483659,0
0.4921875,0.12724477986420973,0
0.49609375,-0.0011621046149848518,0
0.5,0.06479280677916613,0
0.50390625,-0.00489338735782735,0
0.5078125,0.0228632393967982,0
0.51171875,0.06734619230717231,0
0.515625,0.08410328569658602,0
0.51953125,0.015023478003636168,0
0.5234375,0.006875750142590953,0
0.52734375,0.1861082638115253,0
0.53125,0.09815207423819736,0
0.53515625,0.060667656977465956,0
0.5390625,0.024711301267506702,0
0.54296875,0.19831739053192202,0
