Time,Voltage,Peak
0.0,1.0498605510235675,3
0.00390625,0.9851655546935147,0
0.0078125,0.9219606715496281,0
0.01171875,0.5274400598424182,0
0.015625,0.2876343159375481,0
0.01953125,0.19673401569615273,0
0.0234375,0.03488597781525002,0
0.02734375,-0.09370658507036,0
0.03125,-0.1985575491612682,0
0.03515625,-0.3243264381527845,0
0.0390625,-0.3072013554911961,4
0.04296875,-0.33817036261434835,0
0.046875,-0.18764618907036143,0
0.05078125,-0.11093448924120379,0
0.0546875,-0.0991841583341514,0
0.05859375,-0.1291515607030333,0
0.0625,-0.0936068139457964,0
0.06640625,-0.07446657016557476,0
0.0703125,-0.09652147340652852,0
0.07421875,0.05210880416530255,0
0.078125,0.026439986131211735,0
0.08203125,0.016956538920679175,0
0.0859375,0.023197271483064018,0
0.08984375,0.033131397986344194,0
0.09375,0.01664142165990718,0
0.09765625,0.09717636906719734,0
0.1015625,0.18536851310339286,0
0.10546875,0.22421834285536682,0
0.109375,0.06211395641398525,0
0.11328125,0.11895513127401597,0
0.1171875,0.2741335443440263,0
0.12109375,0.14685150994296103,0
0.125,0.14013313225472482,0
0.12890625,0.20884460981373917,0
0.1328125,0.2649059743298432,0
0.13671875,0.20897859536884608,0
0.140625,0.25435338396262674,0
0.14453125,0.400972542774058,0
0.1484375,0.39041946999520083,0
0.15234375,0.29300189505529145,0
0.15625,0.34069985145680076,0
0.16015625,0.4297475509789987,0
0.1640625,0.28133205076275025,0
0.16796875,0.32552893192780136,0
0.171875,0.36375652607677694,5
0.17578125,0.41258706371927123,0
0.1796875,0.37470510432815296,0
0.18359375,0.32619135951793043,0
0.1875,0.43599085246340596,0
0.19140625,0.41756780031879476,0
0.1953125,0.3248371944199432,0
0.19921875,0.39469442292443274,0
0.203125,0.30773936444168554,0
0.20703125,0.19628861478239407,0
0.2109375,0.18734718450793655,0
0.21484375,0.22626459792471393,0
0.21875,0.3072915947542228,0
0.22265625,0.26376372157873607,0
0.2265625,0.25012606410772076,0
0.23046875,0.2186909229062835,0
0.234375,0.03887652663459576,0
0.23828125,0.15062996733185427,0
0.2421875,0.09880272338306417,0
0.24609375,0.1240075124678684,0
0.25,0.10506941846805448,0
0.25390625,0.12447638072256133,0
0.2578125,-0.07593178508971643,0
0.26171875,0.019973403126514445,0
0.265625,-0.030418406215653816,0
0.26953125,0.0808090571741748,0
0.2734375,-0.09215655487511801,0
0.27734375,-0.0937707510556878,0
0.28125,-0.010433579790654256,0
0.28515625,-0.014618836236358845,0
0.2890625,-0.057658468297469914,0
