source_file,window_id,window_start,window_end,label,mean_rr_ms,median_rr_ms,sdnn_ms,rmssd_ms,pnn50,heart_rate_bpm,n_peaks,duration_sec,peak_rate_per_sec,rr_valid_ratio,voltage_mean,voltage_std,voltage_min,voltage_max,voltage_skew,voltage_kurtosis,lf_power,hf_power,lf_hf_ratio,total_power
balanced_interleaved.csv,0,0.0,256.0,1,677.6981100795756,679.6875,54.54194151150013,40.10362472793429,22.872340425531913,88.53499678928539,378,255.99609375,1.4765850308995194,1.0,0.2125591965173328,0.211945325311458,-0.20769880144977249,1.0597325864609992,1.2628370331518963,2.7705154660082174,3345.2769896790996,1988.8013136856875,1.6820569086811208,5334.256639840071
balanced_interleaved.csv,1,256.0,512.0,2,732.8035201149426,738.28125,80.62618542317753,55.86408629569715,31.70028818443804,81.87733594755223,349,255.99609375,1.3633020523384451,1.0,0.21485030798362934,0.20610053602939696,-0.20260140869887788,1.0524807016409663,1.2887089075587066,2.9289447442347285,5430.977238416272,2360.2502131242804,2.301017582041544,7800.102401539581
balanced_interleaved.csv,2,512.0,768.0,0,706.8797610803324,703.125,71.73328735313216,51.80958331930125,32.5,84.88006490425093,363,255.99609375,1.4179903868162052,0.9972375690607734,0.22712160715921584,0.2075894177079621,-0.19717883866896108,1.0650550886390697,1.2460248209274756,2.7932391704435426,5479.879333523902,2803.5415663618146,1.9546274609494014,8286.30279193867
balanced_interleaved.csv,3,768.0,1024.0,0,655.3685897435897,656.25,68.21142684170864,47.87765887250027,28.277634961439592,91.55153441741045,391,255.99609375,1.527367055771725,1.0,0.20918394757700237,0.21585958934882726,-0.22748499470603528,1.061962416432406,1.190810496314681,2.5318013531524715,4114.9948425311595,3128.7651378466085,1.315213722102302,7245.042534675571
balanced_interleaved.csv,4,1024.0,1280.0,3,639.499138471178,640.625,61.4769885394409,45.376808328923026,15.326633165829145,93.82342585079836,400,255.99609375,1.5625238422217136,1.0,0.18954379468745383,0.21777076704163836,-0.24182520823304549,1.0604265268141762,1.2788164386761993,2.794270968475357,4012.7321257351505,1525.2410811987268,2.630883848592276,5542.716253096967
balanced_interleaved.csv,5,1280.0,1536.0,3,641.7831344221106,648.4375,65.5985615027902,51.1030391333682,13.350125944584383,93.48952439210888,399,255.99609375,1.5586175326161593,1.0,0.18964116783217141,0.21796615423467963,-0.24131400374075127,1.0612860131074042,1.295365100144228,2.8634072288890904,3833.635470383407,1676.1210756158766,2.287206769340795,5529.670942814897
balanced_interleaved.csv,6,1536.0,1792.0,2,603.0492760047281,601.5625,50.053933886517946,29.38529557809881,11.137440758293838,99.49435707394761,424,255.99609375,1.6562752727550165,1.0,0.19541303671778754,0.2188003237007967,-0.232001374487307,1.0621490218112668,1.266833747931693,2.7421356309507683,3055.474757311633,1267.3015042865945,2.4110085460931097,4324.8203411222985
balanced_interleaved.csv,7,1792.0,2048.0,0,731.1941964285714,730.46875,75.12568673524723,63.39495404915254,39.25501432664756,82.05754407387622,351,255.99609375,1.3711146715495537,1.0,0.24496818931932413,0.2039802367094963,-0.1805651557668443,1.057726879659892,1.1627266992877625,2.535984960171822,5160.075946078743,4269.0692548897305,1.208712166046139,9436.635404902085
balanced_interleaved.csv,8,2048.0,2304.0,1,651.1948529411765,644.53125,67.66146613310417,53.00946914099193,19.743589743589745,92.13832039520113,392,255.99609375,1.5312733653772794,1.0,0.21354472468405855,0.21418978733052,-0.21552393480823331,1.0649865058644423,1.2577911631613052,2.7589051806201077,3852.001504650345,2423.4205143767854,1.589489517728597,6278.224233934889
balanced_interleaved.csv,9,2304.0,2560.0,0,640.0082236842105,636.71875,63.28849932436995,56.286697727793836,22.8643216080402,93.74879537423708,401,255.99609375,1.5664301518272679,0.9975,0.21487589882272404,0.21382246036490768,-0.21768531277269657,1.065339650984307,1.2472506262918426,2.7382233272039,4210.250071962134,2500.5715721052106,1.6837150829550378,6739.100607361818
balanced_interleaved.csv,10,2560.0,2816.0,0,642.0186871859296,628.90625,82.33671924788011,65.2719749076117,23.929471032745592,93.45522365242915,399,255.99609375,1.5586175326161593,1.0,0.20212181030505444,0.2182115357515847,-0.24211845469271936,1.0581026945594993,1.187953542152036,2.5366257685885643,4832.163377556911,3465.356830964665,1.3944201458213936,8317.372393814068
balanced_interleaved.csv,11,2816.0,3072.0,3,625.8616727941177,621.09375,67.67101900146794,58.43324915723547,16.216216216216218,95.867829279486,409,255.99609375,1.5976806286717022,1.0,0.18805572499698325,0.21876527803756896,-0.2470107183695118,1.0602571788916841,1.2587607454163046,2.745795622601653,3925.0494830117127,2036.623817457698,1.9272334190372586,5972.5531992349
balanced_interleaved.csv,12,3072.0,3328.0,1,681.8541666666666,679.6875,65.66939573972346,46.657772902102366,27.00534759358289,87.99535580066608,376,255.99609375,1.4687724116884109,1.0,0.20598678959032984,0.21218495632604528,-0.2222021412035508,1.0548767674460038,1.2445787021758143,2.7607600251369497,4704.548802529123,2499.695312221789,1.8820488959302835,7206.444756993163
balanced_interleaved.csv,13,3328.0,3584.0,2,733.3423132183908,734.375,71.0539669674607,66.59437615331012,28.24207492795389,81.81717994244781,349,255.99609375,1.3633020523384451,1.0,0.19159194863033668,0.210883294918622,-0.2374122831835336,1.041616565571411,1.2594372181503257,2.799761119456406,5219.466865931268,2814.9913322232237,1.8541680061973895,8052.238310711318
balanced_interleaved.csv,14,3584.0,3840.0,1,708.2790798611111,705.078125,71.50065108810811,64.22496373675341,32.590529247910865,84.7123707391804,361,255.99609375,1.4101777676050966,1.0,0.22719318130207197,0.20794606100168309,-0.19532864717108772,1.0603424816056277,1.210588559065708,2.6508340220721083,5174.909026044995,3159.12414272886,1.6380834662530528,8334.53246886826
balanced_interleaved.csv,15,3840.0,4096.0,2,652.3937020460359,640.625,80.48929871996145,60.70385847286472,16.41025641025641,91.96900554347492,393,255.99609375,1.5351796749828337,0.9974489795918368,0.19585931572071388,0.214158788152718,-0.2284434609230926,1.052293941231398,1.2749545840627003,2.7903347286522795,5118.751495841348,2390.8559582360917,2.1409702572035427,7551.303585987872
balanced_interleaved.csv,16,4096.0,4352.0,0,727.1745904558404,726.5625,104.81534990454901,60.42957387271153,36.285714285714285,82.51113389755284,352,255.99609375,1.375020981155108,1.0,0.22911353338300905,0.20792988521988615,-0.21612523032431186,1.0575921260804189,1.1309169819002616,2.539610582783114,6459.745625251173,3536.7133476920108,1.8264826663056182,10007.601983174205
balanced_interleaved.csv,17,4352.0,4608.0,0,719.487235915493,707.03125,95.41169536265161,68.8674433045656,41.24293785310734,83.39272332420818,356,255.99609375,1.390646219577325,1.0,0.22278238117309007,0.21093311752611207,-0.21666963373204118,1.0466008738127155,1.1070054388798936,2.317347542048098,5478.005725423648,4925.065617309402,1.112270607354125,10413.136735901318
balanced_interleaved.csv,18,4608.0,4864.0,3,634.8433613184079,636.71875,70.79636735451827,51.221445961236604,12.718204488778055,94.5115026097072,404,255.99609375,1.5781490806439307,0.9975186104218362,0.18205230482508739,0.2182062279537918,-0.24796720789762963,1.052612114060034,1.2885967034730645,2.8266757747971747,3764.5000652132117,1795.887606249374,2.0961779858123704,5580.622529427164
