Time,Voltage
0.0,0.8771692342607758
0.004,0.8224429378234304
0.008,0.6826346922534774
0.012,0.4903169512662011
0.016,0.283919087158461
0.02,0.09867030060423973
0.024,-0.047031352736138225
0.028,-0.14416429608436207
0.032,-0.19184554161350312
0.036,-0.19733069044801446
0.04,-0.17295685523760126
0.044,-0.13262257054330187
0.048,-0.08906460641295602
0.052,-0.05080719231643684
0.056,-0.022161592201249407
0.06,-0.003226104492530066
0.064,0.00918920428305073
0.068,0.01741464451719545
0.072,0.023273252174784598
0.076,0.02820765654111218
0.08,0.033265820981705975
0.084,0.03910104294232688
0.088,0.04597195394896944
0.092,0.05374251960786184
0.096,0.06228155184642375
0.1,0.07179855834122133
0.104,0.08233455495927834
0.108,0.09390216989963332
0.112,0.1064879812168583
0.116,0.12005330872394428
0.12,0.13453421399269738
0.124,0.1498415003537388
0.128,0.16586071289650506
0.132,0.18245213846924757
0.136,0.1995086250135498
0.14,0.21683937164677802
0.144,0.2341545423425195
0.148,0.251176993765731
0.152,0.26764235863940133
0.156,0.2832990457445504
0.16,0.29790823992022886
0.164,0.31124390206351893
0.168,0.3230927691295346
0.172,0.33325435413142035
0.176,0.3415409461403523
0.18,0.347777610285538
0.184,0.351802187754216
0.188,0.35339271638681025
0.192,0.3522879416599604
0.196,0.3486653545863816
0.2,0.34273604536008057
0.204,0.33471031029286374
0.208,0.32480009746604527
0.212,0.3132166414374837
0.216,0.30016961986400575
0.22,0.28586715349710135
0.224,0.2705158061829218
0.228,0.25432058486228104
0.232,0.2374849395706551
0.236,0.220210763438182
0.24,0.20269839268966228
0.244,0.1851466066445581
0.248,0.16775262771699428
0.252,0.15071212141575763
0.256,0.13421919634429713
0.26,0.1184664042007242
0.264,0.10364473977781184
0.268,0.0899434158355864
0.272,0.07744696900968316
0.276,0.06609890697081637
0.28,0.05585459628981688
0.284,0.046667972837282405
0.288,0.038491541783577346
0.292,0.03127637759883217
0.296,0.024972124052944335
0.3,0.019526994215577666
0.304,0.014887173408861861
0.308,0.010994849650919222
0.312,0.007790090722546061
0.316,0.005211533695418421
0.32,0.0031963849409791644
0.324,0.0016804201304376036
0.328,0.0005979842347694784
0.332,-0.00011800847528264241
0.336,-0.000536074429209805
0.34,-0.0007261607567366195
0.344,-0.0007487366259939137
0.348,-0.0005723964785422728
0.352,-0.00022747101054998442
0.356,0.0002481828079909966
0.36,0.0008333724421714078
0.364,0.0015235697921643426
0.368,0.002330911193225594
0.372,0.003284197415693744
0.376,0.004428893664989974
0.38,0.005827129581617862
0.384,0.007557699241163908
0.388,0.009716061154297248
0.392,0.012414338266769267
0.396,0.015781317959414586
0.4,0.01996245204814981
0.404,0.025120206921409483
0.408,0.031435214099468436
0.412,0.039105168328788346
0.416,0.04827001993082703
0.42,0.05900946436500698
0.424,0.07136672181285646
0.428,0.08528558768849978
0.432,0.10061043263865879
0.436,0.11708620254265228
0.44,0.13435841851239594
0.444,0.15197317689240275
0.448,0.16937714925978212
0.452,0.18591758242424117
0.456,0.20085588562003304
0.46,0.21360510118463458
0.464,0.2235862718797712
0.468,0.23032290366375596
0.472,0.23350631004729847
0.476,0.23299561209350583
0.48,0.22881773841788255
0.484,0.22116742518833027
0.488,0.21040721612514782
0.492,0.19706746250103108
0.496,0.1818458950361387
0.5,0.16536186689257876
0.504,0.14826129022545362
0.508,0.1312490610578977
0.512,0.1148928785845409
0.516,0.09962374049781789
0.52,0.08573594301618634
0.524,0.07338708088412672
0.528,0.06259804737214188
0.532,0.05325303427675752
0.536,0.04512072612895606
0.54,0.03788063488471977
0.544,0.029450261904117144
0.548,0.017836890428079136
0.552,0.0017632828065209368
0.556,-0.019332319501658327
0.56,-0.04531287798961039
0.564,-0.07378603416777783
0.568,-0.09521836118229324
0.572,-0.09926757760513827
0.576,-0.07648766825549713
0.58,-0.018328884199758526
0.584,0.0829353764310764
0.588,0.23331867748567525
0.592,0.41520256083172763
0.596,0.6015409885718027
0.6,0.7632598847101907
0.604,0.8692576847255074
0.608,0.8864118371548736
0.612,0.7965539295603081
0.616,0.6333636329500132
0.62,0.4359725328642014
0.624,0.23742596474377722
0.628,0.06468301393033414
0.632,-0.0616871314063171
0.636,-0.13568593019848374
0.64,-0.16443214592247693
0.644,-0.15728960581092985
0.648,-0.12530991019210905
0.652,-0.08123243248991394
0.656,-0.03908824989933452
0.66,-0.0060149393495919
0.664,0.017989484791126588
0.668,0.03392163081256493
0.672,0.0436708844752073
0.676,0.05001940901027734
0.68,0.055569980799211355
0.684,0.06098439018655501
0.688,0.066728918177528
0.692,0.07314759067477201
0.696,0.0804621593303314
0.7,0.08877210154565299
0.704,0.09805764735555746
0.708,0.10832373244094437
0.712,0.11961704962549129
0.716,0.13194115333544368
0.72,0.14527100251917335
0.724,0.1595529606471775
0.728,0.17470479571207967
0.732,0.19061568022862888
0.736,0.20714619123370032
0.74,0.22412831028629496
0.744,0.24136542346753975
0.748,0.25863567207844873
0.752,0.27580042750497774
0.756,0.2925727720870798
0.76,0.3086073859747117
0.764,0.3235928545413831
0.768,0.337251668384158
0.772,0.34934022332365344
0.776,0.3596488204040407
0.78,0.36800166589304467
0.784,0.3742568712819434
0.788,0.3783064532855694
0.792,0.3800763338423078
0.796,0.37952634011409875
0.8,0.376650204486435
0.804,0.3714718570393956
0.808,0.3639331764477026
0.812,0.35422365300772835
0.816,0.3426432162395107
0.82,0.32948013059150494
0.824,0.3150109954405832
0.828,0.2995007450920353
0.832,0.2832026487795681
0.836,0.26635831066530596
0.84,0.24919766983978972
0.844,0.23193900032197798
0.848,0.21478891105924694
0.852,0.19794234592738938
0.856,0.18158258373061592
0.86,0.165881238201554
0.864,0.1509982580012485
0.868,0.13708192671916133
0.872,0.12426735913280541
0.876,0.1126125384334737
0.88,0.10208410432426565
0.884,0.092640506431011
0.888,0.08423747645245373
0.892,0.07682802816025297
0.896,0.07036245739898286
0.9,0.06478834208613246
0.904,0.06005026509838683
0.908,0.056088714689865836
0.912,0.0528410344762501
0.916,0.05024185001657255
0.92,0.048223068942780896
0.924,0.04671388095973796
0.928,0.04564075784522157
0.932,0.04492745344992416
0.936,0.04449500369745328
0.94,0.044266259078096656
0.944,0.04425946186268766
0.948,0.04444333874830988
0.952,0.04476172000976686
0.956,0.045175336571500045
0.96,0.04566182000758976
0.964,0.04621570254175454
0.968,0.046848417047351085
0.972,0.04758829704737472
0.976,0.04848057671445884
0.98,0.049587390870875485
0.984,0.05098777498853478
0.988,0.05277766518898548
0.992,0.05506989824341446
0.996,0.057994211572647135
1.0,0.06169724324714708
1.004,0.06631680728443529
1.008,0.07197402085808426
1.012,0.07895526329121419
1.016,0.08747490855733323
1.02,0.09764975924260419
1.024,0.10949904654584425
1.028,0.12294443027852528
1.032,0.13780999886477324
1.036,0.15382226934136914
1.04,0.17061018735774822
1.044,0.1877051271760004
1.048,0.20461170967457162
1.052,0.22075811027691558
1.056,0.2352668236898419
1.06,0.24739842069699433
1.064,0.25657661678412413
1.068,0.2623882721390907
1.072,0.2645833916518607
1.076,0.26307512491450885
1.08,0.25793976622121734
1.084,0.24941675456827614
1.088,0.2379086736540828
1.092,0.2238314423595373
1.096,0.20784424780820618
1.1,0.19082729796067832
1.104,0.173534142323626
1.108,0.1565865422286774
1.112,0.14047793550731744
1.116,0.12557510327288923
1.12,0.11211817080569132
1.124,0.10022060755297757
1.128,0.08986922712895702
1.132,0.0809241873147939
1.136,0.07339392238947406
1.14,0.06697845514821167
1.144,0.05813546047885176
1.148,0.044418247752811606
1.152,0.025007512386000075
1.156,0.0007113358388203209
1.16,-0.026034814383837063
1.164,-0.05132107220992071
1.168,-0.06999750415421631
1.172,-0.0654254676348423
1.176,-0.023659733859746807
1.18,0.06217963553139614
1.184,0.19190728846718633
1.188,0.3582725824444979
1.192,0.5469595845284785
1.196,0.7332691566041266
1.2,0.869909083575159
1.204,0.9200350805072011
1.208,0.8705223507786366
1.212,0.7319753627767798
1.216,0.5384973364853043
1.22,0.3332582217674435
1.224,0.14820403174629201
1.228,0.004594455890674752
1.232,-0.08758034852167935
1.236,-0.1295997564041367
1.24,-0.12986016251842258
1.244,-0.10174955230988854
1.248,-0.06085531028243482
1.252,-0.01871495815479723
1.256,0.017197403211618827
1.26,0.04347109381273786
1.264,0.06075711447041819
1.268,0.07212470444345695
1.272,0.07968091899174452
1.276,0.08507826611387344
1.28,0.08964771443983423
1.284,0.09439869323101639
1.288,0.10001909238020791
1.292,0.10687526241159526
1.296,0.11501201448076342
1.3,0.12415262037469618
1.304,0.13400548100503773
1.308,0.14486823135994353
1.312,0.15676515742263092
1.316,0.16967709977211362
1.32,0.18355587718336686
1.324,0.19832428662732748
1.328,0.21387610327089382
1.332,0.23007608047692604
1.336,0.24675994980424604
1.34,0.263743866024024
1.344,0.2809266691785282
1.348,0.2980101678202836
1.352,0.31465234524311836
1.356,0.33053921438677597
1.36,0.3453848178369169
1.364,0.358931227825117
1.368,0.3709485462288685
1.372,0.38123490457157877
1.376,0.3896164640225724
1.38,0.395947415397089
1.384,0.40010997915628493
1.388,0.40201440540723204
1.392,0.40159897390291777
1.396,0.3988299940422469
1.4,0.3935841584433293
1.404,0.3859459260952019
1.408,0.37621128163473994
1.412,0.3646654579560189
1.416,0.3515833302984731
1.42,0.33722941713244814
1.424,0.3218578801592005
1.428,0.3057125243108983
1.432,0.28902679775062134
1.436,0.27202379187236037
1.44,0.2549162413010177
1.444,0.23790652389240705
1.448,0.22118666073325338
1.452,0.20493831614119357
1.456,0.1893327976647752
1.46,0.17453105608345762
1.464,0.1606836854076114
1.468,0.1479301973771719
1.472,0.1363314678318665
1.476,0.12585191065197932
1.48,0.11645138847243909
1.484,0.10808586126782678
1.488,0.1007073863523763
1.492,0.09426411837997364
1.496,0.08870030934415753
1.5,0.08395630857811918
1.504,0.07996883917360899
1.508,0.07667231129611495
1.512,0.07399779965014963
1.516,0.07187247698158723
1.52,0.07021961337595434
1.524,0.06895857625842998
1.528,0.0680048318389321
1.532,0.06732631888637582
1.536,0.0669021930387549
1.54,0.06667346974787551
1.544,0.06659449158813135
1.548,0.06663292825650403
1.552,0.06676977657256292
1.556,0.06699936047846525
1.56,0.06732933103895607
1.564,0.06778066644136782
1.568,0.06838767199562118
1.572,0.06919798013422465
1.576,0.07027255041227401
1.58,0.0716856695074533
1.584,0.07352495122003418
1.588,0.07585926124156352
1.592,0.07875250595761524
1.596,0.0825101521168035
1.6,0.08740458458668403
1.604,0.09364678443583158
1.608,0.1013855951186507
1.612,0.11070830734516093
1.616,0.12164096598608355
1.62,0.13414837005898195
1.624,0.14813407272826165
1.628,0.1634403813051699
1.632,0.17984835724779588
1.636,0.19720085777345733
1.64,0.21487786532707945
1.644,0.23195315107091505
1.648,0.2476226836815504
1.652,0.2612050236437177
1.656,0.27214132325029594
1.66,0.2799953266023103
1.664,0.2844533696089325
1.668,0.28532437998748084
1.672,0.2825398772634199
1.676,0.27615397277036074
1.68,0.26630660283879576
1.684,0.2531763514603521
1.688,0.23768670832619723
1.692,0.22077835336522797
1.696,0.2032592861193519
1.7,0.18580482574348686
1.704,0.16895773219412422
1.708,0.15312881729840164
1.712,0.13859648613806985
1.716,0.12550646388108444
1.72,0.11387179530841154
1.724,0.10357284481402786
1.728,0.09435729640492052
1.732,0.0858605539117835
1.736,0.07831705170761813
1.74,0.06810954142421889
1.744,0.051897438116161335
1.748,0.02893237276907283
1.752,0.0010581922996326272
1.756,-0.027289040444428335
1.76,-0.049081046684327057
1.764,-0.056467024859548416
1.768,-0.03875327918955728
1.772,0.02094770649801364
1.776,0.1296828820699541
1.78,0.28373137984861185
1.784,0.4686045146118943
1.788,0.6590457835932659
1.792,0.8191761507889497
1.796,0.9081386610194031
1.8,0.9005250103561113
1.804,0.7972782567087922
1.808,0.6241851560763472
1.812,0.41959263103017297
1.816,0.22055064109177824
1.82,0.05321129234281547
1.824,-0.06728852445496884
1.828,-0.13857497472062874
1.832,-0.16540523689908354
1.836,-0.15602319273697626
1.84,-0.12214944076921769
1.844,-0.07874038056980061
1.848,-0.03742124477482536
1.852,-0.003078751917491613
1.856,0.022015996607806346
1.86,0.038040149782374896
1.864,0.04761910696322171
1.868,0.054534151150877605
1.872,0.06009215807900853
1.876,0.06523733568459195
1.88,0.07066579177802002
1.884,0.07681655697937609
1.888,0.08387158471843502
1.892,0.09177155869277963
1.896,0.1005474965224974
1.9,0.11028118919337562
1.904,0.12100033814095683
1.908,0.13270909168463088
1.912,0.145387458102117
1.916,0.15899092923628483
1.92,0.17345047961973864
1.924,0.1886725664748211
1.928,0.20453912971360863
1.932,0.22095358177627608
1.936,0.23779124304713584
1.94,0.25476901252309075
1.944,0.27161105753785453
1.948,0.2880541767748111
1.952,0.3038478002670152
1.956,0.3187539893971925
1.96,0.3325474368977391
1.964,0.3450154668507217
1.968,0.355958034687878
1.972,0.36518772719061593
1.976,0.3725297624900144
1.98,0.3778219900668228
1.984,0.38091489075146184
1.988,0.3816039375851414
1.992,0.379601781324741
1.996,0.37510430186991456
2.0,0.3683534255089866
2.004,0.35958572406017997
2.008,0.34903161230693464
2.012,0.336915878591372
2.016,0.323458089685654
2.02,0.3088725930118747
2.024,0.29336851664206104
2.028,0.27714976929817164
2.032,0.26041504035209745
2.036,0.24335779982566205
2.04,0.22616629839062125
2.044,0.20902356736866268
2.048,0.19210741873140708
2.052,0.17559044510040675
2.056,0.15964001974714662
2.06,0.14441829659304392
2.064,0.1300822102094482
2.068,0.11678347581764084
2.072,0.1046622348258313
2.076,0.09372565988643643
2.08,0.08390640127751663
2.084,0.07514410284775912
2.088,0.06737850563633956
2.092,0.06054944787292192
2.096,0.054596864977658206
2.1,0.049460789561188795
2.104,0.045081266701953254
2.108,0.041397872964918946
2.112,0.038350050417532214
2.116,0.03587733761936713
2.12,0.033919370320485955
2.124,0.032415881461439554
2.128,0.0313067011732664
2.132,0.03053175677749361
2.136,0.030031072786136228
2.14,0.029744770901697984
2.144,0.02961307001717025
2.148,0.029602320176823158
2.152,0.02972993265738247
2.156,0.029965218264226094
2.16,0.030289688033580738
2.164,0.030700708511923427
2.168,0.03121150175598169
2.172,0.031851145332733775
2.176,0.032664572319408045
2.18,0.03371257130348369
2.184,0.03507178638269041
2.188,0.036834717165007996
2.192,0.03910971876866725
2.196,0.042021001822149136
2.2,0.04570863246418529
2.204,0.05032885433046504
2.208,0.056056007747062465
2.212,0.06308124879079172
2.216,0.07160801098253096
2.22,0.08175253833451729
2.224,0.09349589250207993
2.228,0.1067393719820854
2.232,0.12130516673360076
2.236,0.13693635817789285
2.24,0.15329691919842908
2.244,0.16997171414087675
2.248,0.18646649881310354
2.252,0.20220792048517708
2.256,0.21654351788936527
2.26,0.22874172122013653
2.264,0.23803710298005631
2.268,0.24401405329189424
2.272,0.24648426998680056
2.276,0.24537470886006926
2.28,0.2407339159062925
2.284,0.23273202731936024
2.288,0.22166076949246075
