Time,Voltage
0.0,0.9627590137046548
0.004,0.9844030281025304
0.008,0.7969907397119833
0.012,0.7039464549012053
0.016,0.48655535892816293
0.02,0.22934737023896343
0.024,0.1321986147374124
0.028,0.031372509947407506
0.032,-0.0836570034871304
0.036,-0.08639887840920979
0.04,-0.2533457836895184
0.044,-0.22377499450719657
0.048,-0.00069270940218015
0.052,-0.06834787315798746
0.056,-0.05572471483428017
0.06,0.021210718513041113
0.064,0.014464111415804566
0.068,0.10581180608681176
0.072,0.06691733312527162
0.076,0.1355650362619935
0.08,0.04387297081447292
0.084,0.016651094255802898
0.088,0.09264045326676715
0.092,0.15213969098570895
0.096,0.1052637176811091
0.1,0.019281490175034693
0.104,0.06601697962769804
0.108,0.13615918710802646
0.112,0.1167916120672436
0.116,0.11079203757747272
0.12,0.12635896454395693
0.124,0.12525419874899768
0.128,0.1068175262978395
0.132,0.22639365080920676
0.136,0.13433994012361206
0.14,0.08408597489538912
0.144,0.18546147587083583
0.148,0.23996193506045177
0.152,0.2748650839806842
0.156,0.1844989663689448
0.16,0.18501992800815306
0.164,0.19614753971467908
0.168,0.21753409486562275
0.172,0.25434487095337815
0.176,0.3143163257167986
0.18,0.2595291092840277
0.184,0.2612752485148355
0.188,0.4274174714351084
0.192,0.3362900370967279
0.196,0.4155827832294059
0.2,0.3138281606379761
0.204,0.2937454667184485
0.208,0.5101741163129473
0.212,0.3959880103948203
0.216,0.46974298681121557
0.22,0.3364536723585735
0.224,0.4776065192616493
0.228,0.41857564736503605
0.232,0.46805955842292807
0.236,0.47441518267839444
0.24,0.4150876318397482
0.244,0.40627567170468204
0.248,0.39766320199284966
0.252,0.45590912468117173
0.256,0.4296975616711423
0.26,0.3943698505065893
0.264,0.38180444776718275
0.268,0.3959900260216804
0.272,0.38430762439248983
0.276,0.3614422047322303
0.28,0.440220166828057
0.284,0.3330239354089972
0.288,0.2613629443646367
0.292,0.21429088427458662
0.296,0.3071566236720426
0.3,0.23022341139900557
0.304,0.21371467492946222
0.308,0.27523064295189004
0.312,0.22435344625893014
0.316,0.1283706363817967
0.32,0.1297516752870032
0.324,0.14216103783615897
0.328,0.2080352298029804
0.332,0.14470102625446
0.336,0.12459422805107509
0.34,0.1111500592588627
0.344,0.13130200503764833
0.348,0.14176715474129384
0.352,0.09851344120599105
0.356,0.06976994520245514
0.36,0.1418212185591068
0.364,0.07384045158723926
0.368,0.09792072465934032
0.372,0.0750109359528908
0.376,0.055639776058854604
0.38,0.07363160050876512
0.384,0.06563384613753416
0.388,0.11052553590996142
0.392,0.05078303085975332
0.396,0.08569131763542498
0.4,0.0822465586627297
0.404,0.022415619240279766
0.408,0.08670825387635803
0.412,0.11786752700377048
0.416,0.007973940285468634
0.42,0.017066876858667424
0.424,0.07703116518028931
0.428,0.0712212105307487
0.432,0.10359929004493938
0.436,0.0832102507650171
0.44,0.024496471314457008
0.444,0.021242899987360814
0.448,0.10953104088422445
0.452,0.007141424020812803
0.456,0.01770462160556456
0.46,0.08821503642122722
0.464,0.07897624000010137
0.468,0.06409340276058792
0.472,0.10207565140404609
0.476,0.0760555180006969
0.48,0.14567383802804462
0.484,0.060238176160467324
0.488,0.07985001980722867
0.492,0.12245073468943705
0.496,0.07685319246474981
0.5,0.13282509345751842
0.504,0.04130378497390452
0.508,0.12212859815549645
0.512,0.12152698611378149
0.516,0.09570895543655877
0.52,0.09999308693328064
0.524,0.01835496754568991
0.528,0.08493013811321866
0.532,0.03182436971386153
0.536,0.05019717792614985
0.54,0.09967659617803247
0.544,0.09109279799728368
0.548,0.11394046279532269
0.552,0.13815726463006306
0.556,0.13661141524162412
0.56,0.21242869562830746
0.564,0.11012241782880955
0.568,0.1565366654967831
0.572,0.09559352451651945
0.576,0.19637194722185758
0.58,0.14375337097203422
0.584,0.13435253749475284
0.588,0.193627123243556
0.592,0.16504587951773386
0.596,0.2284915267699719
0.6,0.32254875438261565
0.604,0.25810919096559504
0.608,0.2841068342982046
0.612,0.3076470353104009
0.616,0.28083752786586264
0.62,0.3534553972897264
0.624,0.3126650540447071
0.628,0.36851809683464143
0.632,0.3093925472905526
0.636,0.3446870116452806
0.64,0.337399980849912
0.644,0.3786306755977021
0.648,0.38393435199504417
0.652,0.2988349066638161
0.656,0.2482471629333211
0.66,0.27018224954619047
0.664,0.23903969178449183
0.668,0.24411859764903093
0.672,0.14207116668703457
0.676,0.20526919871723426
0.68,0.1664242587784
0.684,0.19059818022155747
0.688,0.2254606676895763
0.692,0.1822567423183942
0.696,0.19882596035024902
0.7,0.07058297291116783
0.704,0.11062699412429572
0.708,0.12389186474972086
0.712,0.18116273605866076
0.716,0.08562859318121252
0.72,0.08689521030290577
0.724,-0.00380051624105629
0.728,0.09751435535961378
0.732,0.0592263949575669
0.736,0.00902118686045826
0.74,-0.0058087204615748095
0.744,-0.003230269862931831
0.748,-0.01522751237193009
0.752,0.039700854405184255
0.756,0.01383639563110426
0.76,0.014628633961945617
0.764,-0.007396745881408005
0.768,0.10089630937566453
0.772,0.1842044973764802
0.776,0.28058762020403816
0.78,0.4724551686697147
0.784,0.657443104542758
0.788,0.838969018826972
0.792,0.876133586231006
0.796,1.0004065415496197
0.8,0.9355812645379391
0.804,0.9315475057345062
0.808,0.7801487713077485
0.812,0.5627176815729475
0.816,0.42375692598871556
0.82,0.1661861682326694
0.824,0.0016725647522205372
0.828,-0.054571555890605805
0.832,-0.10393075912681667
0.836,-0.24461990677199613
0.84,-0.2821397824700712
0.844,-0.23632758293416883
0.848,-0.21316407479399319
0.852,-0.23454130010165747
0.856,-0.20628007483334143
0.86,-0.1565470648747008
0.864,-0.1344907501363969
0.868,0.01355346687922275
0.872,-0.04552747036748738
0.876,-0.017919908730084505
0.88,0.006272515893009818
0.884,0.004200268131177923
0.888,0.015182057456894549
0.892,0.01064835393376716
0.896,0.01821101860304295
0.9,-0.01982177079731043
0.904,0.056151547295769745
0.908,-0.009855714020559209
0.912,0.04757994529902421
0.916,0.05911327978373744
0.92,-0.04275018616678747
0.924,0.006947459166344469
0.928,0.031863416990704274
0.932,0.09028026223284769
0.936,0.05038570228032606
0.94,0.06319148481052793
0.944,0.09531721155936915
0.948,0.13238314867392656
0.952,0.11316020347697672
0.956,0.09956771225236383
0.96,0.12992108542708122
0.964,0.204915020609481
0.968,0.10196329521708751
0.972,0.20527431982409647
0.976,0.1266647050074778
0.98,0.2150024038575451
0.984,0.15018911604238963
0.988,0.22271336815775677
0.992,0.28584422662733006
0.996,0.3221633281641284
1.0,0.26674060882028405
1.004,0.3520597602730237
1.008,0.4035858547475363
1.012,0.42932730283280063
1.016,0.34609526735803275
1.02,0.3390487056475945
1.024,0.4283061171385536
1.028,0.39485313079941287
1.032,0.38048379887004113
1.036,0.39786552120120383
1.04,0.35787227029065527
1.044,0.42643880635182513
1.048,0.49761775462006774
1.052,0.47711487554746124
1.056,0.3760718202218494
1.06,0.38718301963915774
1.064,0.37680931095051207
1.068,0.4399361346139043
1.072,0.4191597081808068
1.076,0.4801172345062752
1.08,0.412259886591626
1.084,0.34241630827276603
1.088,0.3782329713519641
1.092,0.3095750969635008
1.096,0.3147950787208065
1.1,0.2937329327900936
1.104,0.33784390153965893
1.108,0.29788296245655954
1.112,0.3100041591763094
1.116,0.28815750885788366
1.12,0.24692014161925357
1.124,0.2507431721489153
1.128,0.22202292887246167
1.132,0.23696412516013324
1.136,0.21547815597504288
1.14,0.09686848844282858
1.144,0.1977670933821364
1.148,0.24065968378666747
1.152,0.16866316788083258
1.156,0.1010652123618111
1.16,0.11395905249207934
1.164,0.10825193932660324
1.168,0.0921178177391492
1.172,0.08134627639799874
1.176,0.07363724699429602
1.18,0.07057403817646454
1.184,0.04784014660363711
1.188,0.0066908297389614985
1.192,0.07764881661737241
1.196,0.016504249670495394
1.2,-0.01027102125594459
1.204,0.06812439227936232
1.208,0.04360480546980618
1.212,0.07447921597055891
1.216,0.10609349515804865
1.22,0.03721769195090477
1.224,0.03842423979484025
1.228,-0.002562473173375407
1.232,0.026801652621968527
1.236,-0.05323669893022706
1.24,-0.024271442617453565
1.244,0.002163342541962626
1.248,0.0546900723203856
1.252,0.10106940953310092
1.256,0.045970432317904264
1.26,0.012433981151129467
1.264,0.01737054854495762
1.268,0.024226579997064582
1.272,0.03705616139493559
1.276,0.05856425698497052
1.28,0.046876282970212374
1.284,0.0003074718310461938
1.288,0.008548184490062408
1.292,0.02313999932883619
1.296,0.030029677840093486
1.3,-0.016282290718410128
1.304,0.13741189814538457
1.308,0.023326850449863393
1.312,0.042000821077385106
1.316,0.09605626724948986
1.32,0.020885353564582543
1.324,0.038614885075131104
1.328,0.08199191284247208
1.332,0.08132865037381914
1.336,-0.03185867747875909
1.34,0.030650020802117567
1.344,0.0890253516331823
1.348,0.0923194299222928
1.352,0.07385080705118786
1.356,0.020408425295475027
1.36,0.010987095999212729
1.364,0.047601924428475315
1.368,0.07721105207508266
1.372,0.07178472885172062
1.376,0.09114504082684019
1.38,-0.02051764292119876
1.384,-0.003340548291684328
1.388,0.030471513091408026
1.392,0.13105898563074972
1.396,0.09582890851307244
1.4,0.12978622794341602
1.404,0.1785000184024336
1.408,0.16095095404855192
1.412,0.13802046713548433
1.416,0.03675229261088113
1.42,0.08195320168517996
1.424,0.1217556269682994
1.428,0.16164467224488857
1.432,0.16542269984450161
1.436,0.19175869658017908
1.44,0.08706308770804444
1.444,0.15372609837374673
1.448,0.19486050372512503
1.452,0.2420634147987729
1.456,0.15789514279246772
1.46,0.18434280255243515
1.464,0.24760036415882913
1.468,0.30091775754261285
1.472,0.2754324513232935
1.476,0.3661686510283969
1.48,0.31508197717597985
1.484,0.300713132670795
1.488,0.3557378545164588
1.492,0.3701377994694357
1.496,0.3404489298936462
1.5,0.3052632770408015
1.504,0.3441577446717065
1.508,0.3779551527901184
1.512,0.3834245706075409
1.516,0.24974656088756997
1.52,0.27757599164140945
1.524,0.2695540585392453
1.528,0.30488351196782404
1.532,0.26003063173598473
1.536,0.21184787818371986
1.54,0.17418839448617326
1.544,0.18373266843235514
1.548,0.25348060860315336
1.552,0.20820244516012948
1.556,0.07595936626429423
1.56,0.15770481292766297
1.564,0.11559405729738975
1.568,0.19452137882117668
1.572,0.17818283125360518
1.576,0.14453881479465708
1.58,0.11959980229846451
1.584,0.1093070981436501
1.588,0.15996526852676007
1.592,0.15774339873212495
1.596,0.15361557331394377
1.6,0.03404274305399871
1.604,0.07488573092781749
1.608,0.11108801433182319
1.612,0.11783971430470509
1.616,0.034465175854862244
1.62,0.00897684530764821
1.624,-0.04799569226067707
1.628,-0.05346471137302951
1.632,0.010674947687011178
1.636,-0.08194783260175077
1.64,-0.018262182428277735
1.644,0.04691209158515505
1.648,0.1240477999141706
1.652,0.27712989646468333
1.656,0.2903223923980109
1.66,0.5331867594413267
1.664,0.68360928389524
1.668,0.9696492726924933
1.672,0.9636181198017988
1.676,1.1042783551502027
1.68,1.057475462787512
1.684,1.0649337069796896
1.688,0.9922199267933808
1.692,0.8205231184441105
1.696,0.4967588594209464
1.7,0.34161657098709286
1.704,0.14949716575550545
1.708,0.09359282674402872
1.712,0.014227830868710323
1.716,-0.16430761307982814
1.72,-0.10803481252198781
1.724,-0.0749327463216044
1.728,-0.09638876840219433
1.732,-0.0036054933598509767
1.736,-0.013633461406916065
1.74,0.00796870786540875
1.744,-0.02532606677190108
1.748,0.10068161704271764
1.752,0.20978104619029114
1.756,0.07893377613952973
1.76,0.057805733019009195
1.764,0.12600206380077475
1.768,0.15306287460360693
1.772,0.144146271899122
1.776,0.12901525778508974
1.78,0.1203047084484796
1.784,0.11510082693203152
1.788,0.11594856537909157
1.792,0.20710563042187918
1.796,0.11660726019844718
1.8,0.10089777821225569
1.804,0.19032248338176563
1.808,0.1193119820475916
1.812,0.2530625416083028
1.816,0.23754368680778304
1.82,0.1991082524702212
1.824,0.17067962501208925
1.828,0.2522681176479931
1.832,0.2066037813894282
1.836,0.2658646918511809
1.84,0.25062220912991784
1.844,0.25637816253362383
1.848,0.23402958456722417
1.852,0.3039146066091638
1.856,0.23125270034288029
1.86,0.33884728952944765
1.864,0.37108677094870873
1.868,0.3192225142978709
1.872,0.43615897174022755
1.876,0.33045946375608015
1.88,0.37341656787856314
1.884,0.43200470180121986
