Time,Voltage
0.0,1.0821346143085722
0.004,1.0064378196867219
0.008,0.813554980996572
0.012,0.5513777658341312
0.016,0.27793292785884766
0.02,0.0392041540970631
0.024,-0.14021885271632933
0.028,-0.24953729118823068
0.032,-0.291540595288221
0.036,-0.2804447241169628
0.04,-0.23491366258845067
0.044,-0.17612700022102784
0.048,-0.1193719442308292
0.052,-0.07360566578771117
0.056,-0.041455300015251426
0.06,-0.019930108549240776
0.064,-0.005296459365488726
0.068,0.005311360454482947
0.072,0.014180388345821901
0.076,0.023014467104459313
0.08,0.03293424488711031
0.084,0.044477175211273354
0.088,0.057597516955230854
0.092,0.07177597771291876
0.096,0.08717927046533182
0.1,0.10392777214042855
0.104,0.12199153602290579
0.108,0.14130391247455085
0.112,0.16175748190265013
0.116,0.1832026548071114
0.12,0.20544767177976475
0.124,0.228258603504362
0.128,0.2513593507565763
0.132,0.27445932650615984
0.136,0.2973154269063351
0.14,0.3194767796945502
0.144,0.3404999189107323
0.148,0.35998257831774505
0.152,0.37756369140138957
0.156,0.3929233913704036
0.16,0.4057830111564616
0.164,0.4159050834141753
0.168,0.4230933405210928
0.172,0.4271927145776998
0.176,0.4280893374074182
0.18,0.4256990303529822
0.184,0.419812912817494
0.188,0.4106379096336353
0.192,0.3985278990426492
0.196,0.38383166950566017
0.2,0.3668929197036726
0.204,0.3480500288927618
0.208,0.32763533541602474
0.212,0.3059758418343185
0.216,0.2833934609294015
0.22,0.26020501570291277
0.224,0.23672223937637255
0.228,0.2132517753911805
0.232,0.19009517740861775
0.236,0.16754890930984578
0.24,0.14590434519590625
0.244,0.12544776938772162
0.248,0.10645260907857015
0.252,0.0890335202463295
0.256,0.07316145165534865
0.26,0.05879747341959238
0.264,0.04589752192552303
0.268,0.0344123998320998
0.272,0.024287776070779157
0.276,0.015464185845514972
0.28,0.007877030632757957
0.284,0.0014565781814562108
0.288,-0.0038720374869452086
0.292,-0.00818881607850374
0.296,-0.011578891026780025
0.3,-0.014132529492837278
0.304,-0.015945617643027748
0.308,-0.017121261497040286
0.312,-0.017768261255205284
0.316,-0.018000550852578925
0.32,-0.017928694055156423
0.324,-0.01754630318732974
0.328,-0.01675247410147206
0.332,-0.015434016236073086
0.336,-0.01346738871626488
0.34,-0.01071870035382137
0.344,-0.007043709647158619
0.348,-0.0022878247813346237
0.352,0.0037138963719503993
0.356,0.011136746254354216
0.36,0.02016636762089278
0.364,0.03099875353993974
0.368,0.04384024739322671
0.372,0.05890754287584334
0.376,0.07659609496044396
0.38,0.09720441288444819
0.384,0.11980586360581408
0.388,0.14344393453922988
0.392,0.16722315835888657
0.396,0.1903091129984776
0.4,0.21192842165119938
0.404,0.23136917393845272
0.408,0.24798234801158117
0.412,0.26118047108950304
0.416,0.2704371156584326
0.42,0.275286899464086
0.424,0.2753254855116832
0.428,0.27020958206594575
0.432,0.25973944032614055
0.436,0.24463748192877852
0.44,0.22606869690203968
0.444,0.20509877928552794
0.448,0.18269053801361423
0.452,0.15970389691543735
0.456,0.1368958947149031
0.46,0.11492068503068462
0.464,0.09432953637622288
0.468,0.07557083215972572
0.472,0.059012365563172194
0.476,0.04534296880700831
0.48,0.032711376081243804
0.484,0.018669970365458533
0.488,0.0012659099126431335
0.492,-0.02095887175080258
0.496,-0.04896766582506854
0.5,-0.08322898823693521
0.504,-0.12431743044424291
0.508,-0.16048125006459554
0.512,-0.17075428671693244
0.516,-0.13938104901850326
0.52,-0.056102147992370885
0.524,0.083845702932589
0.528,0.2797296879216882
0.532,0.5248783811829505
0.536,0.7834904745378299
0.54,0.9910243695566846
0.544,1.0978811606817678
0.548,1.072871578352471
0.552,0.9119969686924815
0.556,0.6659607403298355
0.56,0.39234321077274
0.564,0.13873789735800673
0.568,-0.05812818813774949
0.572,-0.18436964180193832
0.576,-0.24353261040600882
0.58,-0.24558355792303335
0.584,-0.20664042622432519
0.588,-0.14881313722417844
0.592,-0.0915756650629031
0.596,-0.04339113271890397
0.6,-0.008142396871835132
0.604,0.014359243227025087
0.608,0.028367822928665316
0.612,0.03924855422310421
0.616,0.04872233991932994
0.62,0.05811762011082824
0.624,0.06835387725259352
0.628,0.07994163616112943
0.632,0.09298246401444829
0.636,0.10733040901362695
0.64,0.12309623399522825
0.644,0.14029453398469377
0.648,0.1588894958421875
0.652,0.17880141639176425
0.656,0.1999067024213698
0.66,0.22203787068284123
0.664,0.24498354789190682
0.668,0.2684884707281857
0.672,0.2922797085923579
0.676,0.3161392579505718
0.68,0.33960439741344234
0.684,0.3622056572967681
0.688,0.38351128439590787
0.692,0.4031272419857813
0.696,0.42069720982086856
0.7,0.43590258413521016
0.704,0.44846410059496666
0.708,0.4581478935177689
0.712,0.4647600844596539
0.716,0.46814451179538535
0.72,0.46818273037928854
0.724,0.4646658058737633
0.728,0.4575577113507982
0.732,0.44722366450500434
0.736,0.4340286551688852
0.74,0.4183317058289316
0.744,0.40048587162561966
0.748,0.38083824035341335
0.752,0.3597299324607625
0.756,0.3374961010501035
0.76,0.3144659318778594
0.764,0.29096264335443994
0.768,0.2673034865442411
0.772,0.2437997451656454
0.776,0.22075673559102216
0.78,0.1984738068467271
0.784,0.17724434061310276
0.788,0.15735575122447754
0.792,0.1390488777911988
0.796,0.12234577388790684
0.8,0.10721899406960023
0.804,0.09363468628594104
0.808,0.08154649220052225
0.812,0.07089911451869046
0.816,0.06162983362855563
0.82,0.05366850776489229
0.824,0.04693757300914052
0.828,0.04135204328940542
0.832,0.03681951038045705
0.836,0.033240143903730805
0.84,0.0305066913273269
0.844,0.028504477966010897
0.848,0.02711140698121342
0.852,0.0261979593810303
0.856,0.025663229610679024
0.86,0.025509025274088375
0.864,0.025766560171970425
0.868,0.026487674064019084
0.872,0.027744856348923003
0.876,0.029631246064365097
0.88,0.032260631887023536
0.884,0.03576745213257042
0.888,0.04030679475567293
0.892,0.04605439734999274
0.896,0.05320664714818637
0.9,0.061980581021904374
0.904,0.07261437169959789
0.908,0.08536925706916437
0.912,0.10051120543108664
0.916,0.11802736336780482
0.92,0.13766982909800612
0.924,0.15907483246205278
0.928,0.18174960041188262
0.932,0.20507235701100926
0.936,0.22829232343452197
0.94,0.2505297179690859
0.944,0.270775756012942
0.948,0.2879093951785538
0.952,0.3010644960826675
0.956,0.30959666352584864
0.96,0.3130670622337796
0.964,0.3112966666172471
0.968,0.30436626077214074
0.972,0.2926164384794538
0.976,0.27664760320528314
0.98,0.257319968100829
0.984,0.23573046760698474
0.988,0.2126549758061052
0.992,0.1892334668758816
0.996,0.1665790411112555
1.0,0.14547859937741323
1.004,0.12639265981206527
1.008,0.10945450759520338
1.012,0.0944708619248641
1.016,0.08092224199011787
1.02,0.06796296755028014
1.024,0.05457035494678317
1.028,0.037397807305600085
1.032,0.012549496481340473
1.036,-0.020322028042269336
1.04,-0.057902947190216575
1.044,-0.09335862070574306
1.048,-0.1146531546429989
1.052,-0.10295823892644809
1.056,-0.04324886561423878
1.06,0.07426441300694037
1.064,0.2541354844218606
1.068,0.49513901490080264
1.072,0.7541784390080327
1.076,0.9757018268289834
1.08,1.1130067878177359
1.084,1.1282404710506604
1.088,0.9982586704572421
1.092,0.7644403248307299
1.096,0.49300673692428276
1.1,0.2354320333534615
1.104,0.027954649112116103
1.108,-0.10855842161125982
1.112,-0.17340041761752858
1.116,-0.18007260347918377
1.12,-0.1451790778662902
1.124,-0.08789546073616886
1.128,-0.029462540117861424
1.132,0.017741437854613615
1.136,0.052108416402174985
1.14,0.07456607781395493
1.144,0.08830273045213244
1.148,0.0983576836012538
1.152,0.10740643128693397
1.156,0.11648730440452444
1.16,0.1263891880229629
1.164,0.13758759424266234
1.168,0.15024466219551225
1.172,0.1642729580731506
1.176,0.17973058678562662
1.18,0.19663577080784428
1.184,0.2149476929555093
1.188,0.2345785800884679
1.192,0.25539370311070614
1.196,0.27721137697035053
1.2,0.29980296065966805
1.204,0.32289270463927466
1.208,0.3462743773857636
1.212,0.3696095167933825
1.216,0.39237858563385797
1.22,0.414105105519303
1.224,0.43435598020306515
1.228,0.45274149557972704
1.232,0.46891531968510697
1.236,0.48257450269625735
1.24,0.4934594769314663
1.244,0.5013540568502568
1.248,0.506085439053387
1.252,0.5075242022828496
1.256,0.5055843074218729
1.26,0.5000831214312866
1.264,0.4911023752988141
1.268,0.47904397851198255
1.272,0.46430102453897554
1.276,0.4472572130480813
1.28,0.42828684990769467
1.284,0.40775484718631444
1.288,0.38601672315254515
1.292,0.3634186022750966
1.296,0.34029721522278317
1.3,0.31697989886452543
1.304,0.29378483467602423
1.308,0.27102211580910457
1.312,0.24899288618243404
1.316,0.2279888962880175
1.32,0.2082925028179652
1.324,0.19013024251106994
1.328,0.1735155070667663
1.332,0.15843823394837972
1.336,0.1448783009257168
1.34,0.13280234530200483
1.344,0.12216376391389147
1.348,0.11290271313144479
1.352,0.10494610885815378
1.356,0.09820762653092759
1.36,0.09258770112009602
1.364,0.08797352712940948
1.368,0.08423905859603881
1.372,0.0812450090905754
1.376,0.07886902352688721
1.38,0.07709229922024384
1.384,0.07582256969509185
1.388,0.07498968813676443
1.392,0.07455928045500582
1.396,0.0745327452839713
1.4,0.07494725398222743
1.404,0.07587567161025222
1.408,0.07742615688939208
1.412,0.07974245844171467
1.416,0.08300409711185165
1.42,0.08742636646884608
1.424,0.0932603328061521
1.428,0.10069159959241113
1.432,0.10996410794791249
1.436,0.12144752877351106
1.44,0.13534540276743726
1.444,0.15169178578387332
1.448,0.17035124883295302
1.452,0.1910188780807614
1.456,0.21322027484933517
1.46,0.23631155561666256
1.464,0.2594793520166833
1.468,0.28174081083928826
1.472,0.3021320191534498
1.476,0.3196585333366508
1.48,0.3332561905740711
1.484,0.34214665353464563
1.488,0.34583942915581584
1.492,0.34413186864353007
1.496,0.3371091674722436
1.5,0.3251443653849178
1.504,0.30889838667897057
1.508,0.2893202316119585
1.512,0.26738148878798346
1.516,0.24398387551475081
1.52,0.22044467788318564
1.524,0.19779248606824326
1.528,0.17674573657033493
1.532,0.1577127122153289
1.536,0.14079154215454967
1.54,0.12577020186477836
1.544,0.11212651314825246
1.548,0.09905484798682987
1.552,0.08486898704085526
1.556,0.06525652943719179
1.56,0.037871543686533574
1.564,0.003318977223892604
1.568,-0.03487904597033108
1.572,-0.0674828478710241
1.576,-0.07745234646457308
1.58,-0.048770706348152656
1.584,0.032399122246898775
1.588,0.17820606578138512
1.592,0.3898286740873441
1.596,0.638042100420919
1.6,0.8821171484133858
1.604,1.0724681183827556
1.608,1.1506504455217446
1.612,1.075105998010741
1.616,0.8834409905387489
1.62,0.6279250015341786
1.624,0.3582244015150013
1.628,0.121402353088749
1.632,-0.04661059434505596
1.636,-0.14284512500653604
1.64,-0.17417454979626928
1.644,-0.15412143261447087
1.648,-0.1029228961435756
1.652,-0.044025040146283
1.656,0.009167004681234709
1.66,0.04994736667800354
1.664,0.07667553143737052
1.668,0.09278068456111851
1.672,0.10410737303198393
1.676,0.11306509879551364
1.68,0.1214294547644519
1.684,0.1304011803331178
1.688,0.14060572738793228
1.692,0.15209616906317258
1.696,0.1648152310712297
1.7,0.17889524468385176
1.704,0.19435053633563065
1.708,0.21115787766307087
1.712,0.22925214035646393
1.716,0.24852370803146392
1.72,0.26881847174581425
1.724,0.28994124338239896
1.728,0.3117798945919458
1.732,0.33399025367089585
1.736,0.3561229192768928
1.74,0.37775177182788106
1.744,0.3984739735021031
1.748,0.41790996823810245
1.752,0.4357034817347215
1.756,0.45152152145110297
1.76,0.4650543766066884
1.764,0.47601561818121974
1.768,0.48414209891473786
1.772,0.4891939533075838
1.776,0.4909475199970943
1.78,0.488964251515937
1.784,0.48333259393612865
1.788,0.4744083578549706
1.792,0.4625436964993073
1.796,0.44808710572552735
1.8,0.43138342401956115
1.804,0.4127726277760033
1.808,0.39258353038667504
1.812,0.37113839551199745
1.816,0.3487558229517437
1.82,0.3257507551352304
